,image,ballet,ymin,ymax,staff_num,step_length,label,direction_movement,body_movement,height_movement,measure_num
30,songs_none_1_2.png,songs,640.1064849343676,670.0294040871123,2,0.028967175298609555,"place, left_support_high",place,left_support,high,4
31,songs_none_1_2.png,songs,612.1999179594272,645.8268571002387,2,0.03528197017887457,"place, right_arm_low",place,right_arm,low,4
32,songs_none_1_2.png,songs,613.8496606503579,644.5374030429596,2,0.030271083456480205,"place, left_arm_low",place,left_arm,low,4
33,songs_none_1_2.png,songs,551.5070853221956,615.2844943317423,2,0.08668396946021371,"left_arm_low, backward_diagonal",backward_diagonal,left_arm,low,5
34,songs_none_1_2.png,songs,551.2100052207637,613.0532331443914,2,0.08338648271386337,"right_arm_low, backward",backward,right_arm,low,5
35,songs_none_1_2.png,songs,547.1899425715991,609.1153415871123,2,0.0835265720200811,"backward, left_body_high",backward,left_body,high,5
36,songs_none_1_2.png,songs,446.3849753878282,546.6716326073986,2,0.14892672582269018,"right, right_arm_middle",right,right_arm,middle,5
37,songs_none_1_2.png,songs,449.065017153938,543.1572382159903,2,0.13836614735398714,"left, left_arm_middle",left,left_arm,middle,5
38,songs_none_1_2.png,songs,285.4623732100239,429.8496233591885,2,0.2241115788595669,"left_body_high, forward",forward,left_body,high,5
39,songs_none_1_2.png,songs,286.182950477327,428.86357025656326,2,0.2212020317304346,"left_arm_low, forward",forward,left_arm,low,5
40,songs_none_1_2.png,songs,285.3106727326969,424.45161470763725,2,0.21516741546260446,"forward, right_arm_low",forward,right_arm,low,5
42,songs_none_1_2.png,songs,287.6241050119332,418.314066229117,2,0.20075976912316,"place, left_support_middle, right_support_middle",place,left_support,middle,5
43,songs_none_1_2.png,songs,139.41905951670643,286.18927133054893,2,0.22817416873987412,"place, left_arm_high",place,left_arm,high,5
44,songs_none_1_2.png,songs,142.38353967780432,283.30064140811453,2,0.2181954996969977,"place, right_arm_high",place,right_arm,high,5
45,songs_none_1_2.png,songs,136.89071822792363,282.7760105906921,2,0.22666551467291654,"place, left_body_high",place,left_body,high,5
46,songs_none_1_2.png,songs,136.3344831443914,269.17353445704055,2,0.20442364328577106,"place, left_support_high",place,left_support,high,5
47,songs_none_1_2.png,songs,138.35715617541766,268.88277520883054,2,0.20047959051072495,"place, right_support_high",place,right_support,high,5
48,songs_none_1_2.png,songs,141.98532592482098,256.60135739856804,2,0.17335614560692414,"place, head_high",place,head,high,5
49,songs_none_1_2.png,songs,94.12382532816228,142.32665199880668,2,0.06013165788176084,"left, right_body_high",left,right_body,high,5
50,songs_none_1_2.png,songs,31.61690781622912,141.4859785202864,2,0.16526329414774474,"right, head_low",right,head,low,5
51,songs_none_1_2.png,songs,31.149164677804297,126.37281846658712,2,0.14029506933959748,"left_arm_middle, right",right,left_arm,middle,5
52,songs_none_1_2.png,songs,38.72786769093079,124.24901178400957,2,0.1237537551054559,"left, left_arm_middle",left,left_arm,middle,5
53,songs_none_1_2.png,songs,35.20083159307875,120.65876715393794,2,0.12364599410067321,"backward, left_hand_middle",backward,left_hand,middle,5
54,songs_none_1_2.png,songs,30.27688693317423,117.66900357995227,2,0.12694348084702325,"backward, right_hand_middle",backward,right_hand,middle,5
55,songs_none_1_2.png,songs,34.467612619331746,95.04034904534608,2,0.08122048651773157,"right_body_middle, forward_diagonal, backward_diagonal",forward_diagonal,right_body,middle,5
56,songs_none_2_1.png,songs,1144.3030839797134,1266.223597852029,3,0.1858091853318908,"right, left_arm_middle",right,left_arm,middle,6
57,songs_none_2_1.png,songs,1159.3683528490453,1261.8372799821002,3,0.15264716656583552,"forward, right_arm_low",forward,right_arm,low,6
58,songs_none_2_1.png,songs,1161.3643067571595,1261.3592071897376,3,0.1484293245476655,"forward_diagonal, right_arm_middle",forward_diagonal,right_arm,middle,6
59,songs_none_2_1.png,songs,1162.5236332786396,1260.5763629922435,3,0.14511821668315844,"forward_diagonal, right_arm_low",forward_diagonal,right_arm,low,6
60,songs_none_2_1.png,songs,1156.4222292661098,1244.0828516557276,3,0.12740124260200006,"right_support_low, right",right,right_support,low,6
61,songs_none_2_1.png,songs,1158.4002554445105,1242.9414528639616,3,0.12208309397039353,"right, left_hand_low",right,left_hand,low,6
62,songs_none_2_1.png,songs,1160.2288838752984,1242.8279105757754,3,0.11877198610588686,"place, left_support_middle",place,left_support,middle,6
63,songs_none_2_1.png,songs,1158.9082077863961,1228.109244480907,3,0.0959304358528939,"backward_diagonal, right_hand_middle",backward_diagonal,right_hand,middle,6
64,songs_none_2_1.png,songs,1197.7038148866347,1210.6356839200475,3,0.0,"place, left_body_high",place,left_body,high,6
65,songs_none_2_1.png,songs,1158.1492672285199,1186.6065501939138,3,0.02646848686765306,"forward, right_body_high",forward,right_body,high,6
66,songs_none_2_1.png,songs,954.0599921688544,1001.9150786843677,3,0.059538813415921356,"forward_diagonal, left_arm_high",forward_diagonal,left_arm,high,6
67,songs_none_2_1.png,songs,957.0957544003579,998.6522318764917,3,0.04880063591072258,"right_arm_high, forward_diagonal",forward_diagonal,right_arm,high,6
68,songs_none_2_1.png,songs,959.4144074433174,991.5827304594272,3,0.03279524989490947,"forward_diagonal, left_hand_middle",forward_diagonal,left_hand,middle,6
69,songs_none_2_1.png,songs,954.0121848896181,990.6684162440332,3,0.04044645606796804,"right_hand_middle, backward_diagonal",backward_diagonal,right_hand,middle,6
70,songs_none_2_1.png,songs,957.5798031026253,986.5988215990452,3,0.027426161142309786,"place, left_support_high",place,left_support,high,6
71,songs_none_2_1.png,songs,949.225481056086,974.0075794301907,3,0.020202851985586814,"forward_diagonal, head_high",forward_diagonal,head,high,6
72,songs_none_2_1.png,songs,900.8086590095463,961.4581686306682,3,0.0813513732248683,"backward_diagonal, left_body_high",backward_diagonal,left_body,high,6
73,songs_none_2_1.png,songs,903.8145416915274,960.4422639468975,3,0.07449483293929075,"forward_diagonal, right_arm_middle",forward_diagonal,right_arm,middle,6
74,songs_none_2_1.png,songs,899.7628747762529,955.97825924821,3,0.07379185926959536,"backward_diagonal, right_arm_low",backward_diagonal,right_arm,low,6
75,songs_none_2_1.png,songs,902.2369014767304,941.2775208830548,3,0.0445114777231617,"right_support_low, backward_diagonal",backward_diagonal,right_support,low,6
76,songs_none_2_1.png,songs,903.3424448090692,935.6482137529832,3,0.033029574451474274,"place, left_support_middle",place,left_support,middle,6
77,songs_none_2_1.png,songs,859.2820610829355,907.5494853818616,3,0.060241787085616366,"left, left_arm_middle",left,left_arm,middle,6
78,songs_none_2_1.png,songs,849.3560747315036,903.0735288633654,3,0.06953326515463092,"place, left_body_high",place,left_body,high,6
79,songs_none_2_1.png,songs,858.8697232995227,902.3922751342482,3,0.05215249587202249,"right, right_arm_middle",right,right_arm,middle,6
80,songs_none_2_1.png,songs,856.9036489409308,884.9545700328163,3,0.025775701222156222,"place, right_support_middle",place,right_support,middle,6
81,songs_none_2_1.png,songs,789.2204933621717,838.0377013723149,3,0.06117908531187637,"left_body_high, forward",forward,left_body,high,6
82,songs_none_2_1.png,songs,792.6207860978519,837.8285445256563,3,0.05502551869599422,"forward, right_arm_low",forward,right_arm,low,6
83,songs_none_2_1.png,songs,796.4453684367543,836.4301816079953,3,0.04612118554652202,"left_arm_low, forward",forward,left_arm,low,6
84,songs_none_2_1.png,songs,794.9334632309068,834.4760590692124,3,0.045367271755834625,"place, right_support_low",place,right_support,low,6
85,songs_none_2_1.png,songs,794.2761131414079,833.723094421241,3,0.045204263368658924,"place, left_support_low",place,left_support,low,6
86,songs_none_2_1.png,songs,752.0622855757756,796.2421875,3,0.0532731785338555,"place, left_arm_high",place,left_arm,high,6
87,songs_none_2_1.png,songs,751.3810318466586,795.3099455548925,3,0.05284528151751913,"place, head_high",place,head,high,6
88,songs_none_2_1.png,songs,749.026523344272,793.4992448538187,3,0.05377239171958117,"place, right_arm_high",place,right_arm,high,6
89,songs_none_2_1.png,songs,751.7097068914079,777.8901681831743,3,0.02258684964803221,"place, right_support_high",place,right_support,high,6
90,songs_none_2_1.png,songs,755.0801200775654,775.3802860232696,3,0.012561833836726993,"place, left_support_high",place,left_support,high,6
91,songs_none_2_1.png,songs,654.5354359337707,749.0862824433174,3,0.1391480345028489,"forward_diagonal, head_high",forward_diagonal,head,high,6
92,songs_none_2_1.png,songs,653.4896517004772,742.7159624850834,3,0.13007050494200245,"place, left_body_high",place,left_body,high,6
93,songs_none_2_1.png,songs,650.5674317571599,742.6562033860381,3,0.13495056853307463,"left, left_arm_middle",left,left_arm,middle,6
94,songs_none_2_1.png,songs,647.4599586068017,731.2003840990452,3,0.12071789872779734,"backward, left_hand_middle",backward,left_hand,middle,6
95,songs_none_2_1.png,songs,646.6412589498806,731.039034531623,3,0.12183858138963036,"backward, right_hand_middle",backward,right_hand,middle,6
96,songs_none_2_1.png,songs,646.9041989856802,730.5131544600238,3,0.12049376219543051,"right, right_arm_middle",right,right_arm,middle,6
97,songs_none_2_1.png,songs,95.30978706742243,136.56149313842482,3,0.0482810466765999,"left_hand_high, left",left,left_hand,high,7
98,songs_none_2_1.png,songs,94.74207562649164,135.92804668854416,3,0.04816897841041663,"right, right_hand_high",right,right_hand,high,7
99,songs_none_2_1.png,songs,43.92891370823389,115.17371159009545,3,0.09941474012877419,"forward_diagonal, right_hand_low",forward_diagonal,right_hand,low,7
100,songs_none_2_1.png,songs,68.81260255071598,100.82555190930786,3,0.032530361265748826,"right_body_high, left",left,right_body,high,7
101,songs_none_2_1.png,songs,48.53036433472553,99.61244219868736,3,0.06504034648310057,"right, right_hand_low",right,right_hand,low,7
102,songs_none_2_1.png,songs,43.38510590692125,95.91932987768496,3,0.06751603636333132,"forward_diagonal, left_hand_low",forward_diagonal,left_hand,low,7
103,songs_none_2_1.png,songs,40.68997053997614,69.78667586515513,3,0.02755860545689028,"right_body_middle, forward_diagonal, backward_diagonal",forward_diagonal,right_body,middle,7
105,songs_none_2_2.png,songs,1218.3087260158013,1273.360062782167,4,0.07180733366894144,"head_low, forward_diagonal",forward_diagonal,head,low,8
106,songs_none_2_2.png,songs,1218.7306891930025,1272.4745344243793,4,0.06957825799501477,"forward_diagonal, left_arm_low",forward_diagonal,left_arm,low,8
107,songs_none_2_2.png,songs,774.0944201467269,1215.562993792325,4,0.7305903847735644,"right_arm_low, forward_diagonal",forward_diagonal,right_arm,low,8
108,songs_none_2_2.png,songs,769.3933937641084,1215.5273349322802,4,0.7385441320646203,"forward_diagonal, head_low",forward_diagonal,head,low,8
109,songs_none_2_2.png,songs,765.2569659988714,1215.0875423250563,4,0.7448463369245388,"left_arm_low, forward_diagonal",forward_diagonal,left_arm,low,8
110,songs_none_2_2.png,songs,766.3445612302484,1048.0792713036117,4,0.45826826255484443,"right_body_high, backward",backward,right_body,high,8
111,songs_none_2_2.png,songs,924.0874717832958,1047.8474887133184,4,0.18894526033377104,"right_support_middle, backward_diagonal",backward_diagonal,right_support,middle,8
112,songs_none_2_2.png,songs,777.1075938205416,1047.2591175225734,4,0.43852067851628834,"left_support_middle, forward_diagonal",forward_diagonal,left_support,middle,8
113,songs_none_2_2.png,songs,765.4946917325058,1030.9630184819414,4,0.43053653473876996,"left_body_high, forward_diagonal",forward_diagonal,left_body,high,8
114,songs_none_2_2.png,songs,713.5635052200902,764.4605847911964,4,0.06472495232314844,"left_body_high, place",place,left_body,high,8
115,songs_none_2_2.png,songs,684.7570894469526,755.700391506772,4,0.09890073526930077,"left, right_arm_low",left,right_arm,low,8
116,songs_none_2_2.png,songs,717.5275818284424,747.6236597065463,4,0.02926238478341092,"right_support_high, place",place,right_support,high,8
117,songs_none_2_2.png,songs,682.9206581546275,746.0308972911964,4,0.0855465455500512,"right, left_arm_low",right,left_arm,low,8
118,songs_none_2_2.png,songs,664.051178047404,698.747248871332,4,0.03710467829077019,"place, left_support_high",place,left_support,high,8
119,songs_none_2_2.png,songs,545.1051072234765,668.3718432562077,4,0.18810429087497127,"forward, head_low",forward,head,low,8
120,songs_none_2_2.png,songs,415.9487161399549,668.1400606659142,4,0.40790128448626334,"right_arm_middle, forward",forward,right_arm,middle,8
121,songs_none_2_2.png,songs,416.26370273702037,667.8369603555304,4,0.4068475396222253,"left_arm_middle, forward",forward,left_arm,middle,8
122,songs_none_2_2.png,songs,418.46266577313764,665.2279204288939,4,0.3986506204394691,"left_body_high, forward",forward,left_body,high,8
123,songs_none_2_2.png,songs,413.24458591986456,648.343450197517,4,0.3787611861307536,"right_body_high, backward",backward,right_body,high,9
124,songs_none_2_2.png,songs,416.95905050790077,642.8757583239278,4,0.363106995602498,"left_support_middle, forward",forward,left_support,middle,9
125,songs_none_2_2.png,songs,419.7820435948082,639.1731800225734,4,0.3519818815571747,"right_support_middle, place",place,right_support,middle,9
126,songs_none_2_2.png,songs,417.1789468115125,543.0428364841987,4,0.19253204573636143,"head_middle, forward",forward,head,middle,9
127,songs_none_2_2.png,songs,363.87489418735885,417.9099534424379,4,0.07007473394057147,"place, left_body_high",place,left_body,high,9
128,songs_none_2_2.png,songs,262.0569624717833,398.6244533013544,4,0.21078006977609484,"right_hand_low, place",place,right_hand,low,9
129,songs_none_2_2.png,songs,266.6034671275395,397.4061089164785,4,0.2009518724865105,"left_hand_low, place",place,left_hand,low,9
130,songs_none_2_2.png,songs,360.50513191309255,393.3469420146728,4,0.03394344369865634,"place, right_support_high",place,right_support,high,9
131,songs_none_2_2.png,songs,313.4176072234763,367.0841915914221,4,0.06944653988701033,"left_support_low, forward",forward,left_support,low,9
132,songs_none_2_2.png,songs,247.97765589729119,265.86057420993234,4,0.008440791556508065,"right_support_middle, forward",forward,right_support,middle,9
133,songs_none_2_2.png,songs,224.5497848476298,244.4295993227991,4,0.011845198040322726,"forward, left_support_middle",forward,left_support,middle,9
134,songs_none_2_2.png,songs,116.17656602708806,163.4542713036117,4,0.0585544655712338,"right_support_high, place",place,right_support,high,9
135,songs_none_2_2.png,songs,117.85847559255079,160.55401735327314,4,0.05074256855033747,"place, left_support_high",place,left_support,high,9
136,songs_none_2_2.png,songs,78.01564263544019,141.67265095936796,4,0.0864787044682385,"forward, right_arm_low",forward,right_arm,low,9
137,songs_none_2_2.png,songs,77.76603061512417,140.8287246049661,4,0.08546548825281736,"forward, left_arm_low",forward,left_arm,low,9
138,songs_none_2_2.png,songs,81.9975486738149,122.10782308126413,4,0.046335078013255857,"place, right_support_low",place,right_support,low,9
139,songs_none_2_2.png,songs,84.52932773702031,121.61454218397292,4,0.04117780747676262,"place, left_support_low",place,left_support,low,9
140,songs_none_2_2.png,songs,51.43790561512415,79.37662246049659,4,0.025584409921432356,"place, right_arm_low",place,right_arm,low,9
141,songs_none_2_2.png,songs,52.65030685665914,78.17610750564334,4,0.021470752086822868,"place, left_arm_low",place,left_arm,low,9
142,songs_none_3_1.png,songs,1164.9201643623026,1243.7121367099326,5,0.11228153318886673,"place, left_body_high",place,left_body,high,10
143,songs_none_3_1.png,songs,1205.8943108069975,1241.687217832957,5,0.03897461842483877,"right, right_support_low",right,right_support,low,10
144,songs_none_3_1.png,songs,1169.4863854401806,1225.110732928894,5,0.07278423044257563,"left, left_leg_middle",left,left_leg,middle,10
145,songs_none_3_1.png,songs,1162.8082145880362,1225.0004937923252,5,0.08398156245079012,"left, left_arm_middle",left,left_arm,middle,10
146,songs_none_3_1.png,songs,1163.1331299379233,1222.4185771726864,5,0.07902585278991071,"right, right_arm_middle",right,right_arm,middle,10
147,songs_none_3_1.png,songs,1157.8358493227993,1186.4632124717834,5,0.0267584479035088,"right_support_low, right",right,right_support,low,10
148,songs_none_3_1.png,songs,1139.054581687359,1168.2679528781039,5,0.02775750314452457,"right, left_support_low",right,left_support,low,10
149,songs_none_3_1.png,songs,1104.6599710778785,1139.280862020316,5,0.03697650794280646,"right, right_support_low",right,right_support,low,10
150,songs_none_3_1.png,songs,941.5118510158014,1122.4316803047404,5,0.2863941109349758,"forward_diagonal, left_arm_high",forward_diagonal,left_arm,high,10
151,songs_none_3_1.png,songs,1064.4284882900681,1121.0101756489844,5,0.0744163503907688,"backward, right_hand_high",backward,right_hand,high,10
152,songs_none_3_1.png,songs,1059.7404239559821,1119.1419123871333,5,0.07922368551090363,"backward, left_hand_high",backward,left_hand,high,10
153,songs_none_3_1.png,songs,941.0941027088036,1118.155562217833,5,0.2798161729619523,"right_arm_high, forward_diagonal",forward_diagonal,right_arm,high,10
154,songs_none_3_1.png,songs,943.1248236455983,1107.624823645598,5,0.25840078091443863,"forward, head_high",forward,head,high,10
155,songs_none_3_1.png,songs,1064.7185912810385,1103.4821529345377,5,0.04403913608226489,"right, left_support_high",right,left_support,high,10
156,songs_none_3_1.png,songs,1033.7820083239278,1072.6326008747178,5,0.04418751062300909,"right, right_support_high",right,right_support,high,10
157,songs_none_3_1.png,songs,839.4710249717833,941.9876199209932,5,0.15272843299592467,"place, right_support_low",place,right_support,low,10
158,songs_none_3_1.png,songs,843.0450938205419,940.9026347347632,5,0.1447854492480482,"left_support_low, backward_diagonal",backward_diagonal,left_support,low,10
159,songs_none_3_1.png,songs,839.3723899548534,930.632988854402,5,0.1335386590595852,"forward, left_body_middle",forward,left_body,middle,10
160,songs_none_3_1.png,songs,840.5966245767496,922.0749506207677,5,0.11686136067985887,"right_arm_low, forward",forward,right_arm,low,10
161,songs_none_3_1.png,songs,841.461131489842,919.7715328724603,5,0.11146052739674416,"forward, left_arm_low",forward,left_arm,low,10
162,songs_none_3_1.png,songs,734.2970866252823,841.3160799943566,5,0.1604043425704604,"backward_diagonal, left_arm_high",backward_diagonal,left_arm,high,10
163,songs_none_3_1.png,songs,788.4245026805871,837.8406461625284,5,0.062200179869439404,"place, left_support_middle",place,left_support,middle,10
164,songs_none_3_1.png,songs,739.4261075056434,835.9549767212188,5,0.14252026459267572,"right_arm_high, backward_diagonal",backward_diagonal,right_arm,high,10
165,songs_none_3_1.png,songs,736.1595478273139,830.0310736455983,5,0.1379898952819319,"left_body_high, backward",backward,left_body,high,10
166,songs_none_3_1.png,songs,738.3817367381489,808.018058690745,5,0.09667253150250363,"right_leg_middle, forward",forward,right_leg,middle,10
167,songs_none_3_1.png,songs,649.853908013544,740.4994885722348,5,0.13249014563832112,"forward, head_low",forward,head,low,10
168,songs_none_3_1.png,songs,720.3605389390518,738.1960708239278,5,0.008360004851142128,"right_support_middle, forward",forward,right_support,middle,10
169,songs_none_3_1.png,songs,655.6733740124154,724.9151558972912,5,0.0959999002511266,"left_arm_low, forward",forward,left_arm,low,10
170,songs_none_3_1.png,songs,653.8109128103838,724.671469384876,5,0.09875966670898176,"right_arm_low, forward",forward,right_arm,low,10
171,songs_none_3_1.png,songs,702.9601615406323,719.4438134875846,5,0.0060552536515707835,"left_support_middle, forward",forward,left_support,middle,10
172,songs_none_3_1.png,songs,649.0880361173815,684.4225804176074,5,0.038193179176915636,"place, right_support_low",place,right_support,low,10
173,songs_none_3_1.png,songs,648.1423003668173,683.6044899830698,5,0.038410795170007485,"left_support_low, place",place,left_support,low,10
174,songs_none_3_1.png,songs,636.5962013261851,655.1801989277652,5,0.009636025901547935,"place, left_arm_low",place,left_arm,low,10
175,songs_none_3_1.png,songs,632.2562605812643,653.0740512133184,5,0.013444305780666795,"place, right_arm_low",place,right_arm,low,10
176,songs_none_3_1.png,songs,25.09390871896163,65.47624506207676,5,0.04679890254011936,"right_arm_middle, right",right,right_arm,middle,11
177,songs_none_3_1.png,songs,21.87956757900677,60.910023984198645,5,0.04449415134054865,"left_body_high, forward",forward,left_body,high,11
178,songs_none_3_2.png,songs,1206.1682950056434,1243.9578601156884,6,0.042378619020851716,"forward, left_body_high",forward,left_body,high,12
179,songs_none_3_2.png,songs,1189.573821952596,1240.9349252257339,6,0.06551604268101661,"place, right_support_low",place,right_support,low,12
180,songs_none_3_2.png,songs,1209.104860327314,1239.3802729966142,6,0.029568123528057978,"forward_diagonal, right_arm_middle",forward_diagonal,right_arm,middle,12
181,songs_none_3_2.png,songs,1143.2106376975169,1239.0923744356658,6,0.1414170014168635,"backward_diagonal, left_arm_low",backward_diagonal,left_arm,low,12
182,songs_none_3_2.png,songs,1191.093926354402,1228.6128668171561,6,0.041917244853679,"backward, left_body_high",backward,left_body,high,12
183,songs_none_3_2.png,songs,1179.5837418876974,1208.5233052341987,6,0.02729070210711735,"place, right_arm_high",place,right_arm,high,12
184,songs_none_3_2.png,songs,1136.2089446952596,1179.4743404345372,6,0.05171408355238203,"right_arm_middle, right",right,right_arm,middle,12
185,songs_none_3_2.png,songs,1140.233766577314,1175.46679246614,6,0.038020105611809116,"left_body_high, right",right,left_body,high,12
186,songs_none_3_2.png,songs,1039.4750282167042,1140.331652088036,6,0.1498984329155407,"left_support_low, right",right,left_support,low,12
187,songs_none_3_2.png,songs,1035.9741817155755,1137.959367945824,6,0.15182246135737065,"place, right_support_low",place,right_support,low,12
188,songs_none_3_2.png,songs,1082.4928311935666,1127.479860327314,6,0.05464920857333674,"forward, left_body_high",forward,left_body,high,12
189,songs_none_3_2.png,songs,1037.0969861032734,1124.3993457251693,6,0.12679045867030184,"right_arm_low, forward_diagonal",forward_diagonal,right_arm,low,12
190,songs_none_3_2.png,songs,1036.6881701467266,1124.3417660129796,6,0.12738926344046383,"left_arm_low, forward_diagonal",forward_diagonal,left_arm,low,12
191,songs_none_3_2.png,songs,1035.150791831264,1122.936821035553,6,0.1276150422882293,"place, right_hand_high",place,right_hand,high,12
192,songs_none_3_2.png,songs,1042.2906761427766,1120.3975557279912,6,0.11111355345804841,"right_hand_high, place",place,right_hand,high,12
193,songs_none_3_2.png,songs,1037.9146180163657,1105.824130572799,6,0.09372858218008835,"head_low, forward_diagonal",forward_diagonal,head,low,12
194,songs_none_3_2.png,songs,942.3898754937924,1053.0005026100453,6,0.16652753587706773,"left_body_high, backward_diagonal",backward_diagonal,left_body,high,12
195,songs_none_3_2.png,songs,942.9253668171558,1025.0570682844245,6,0.1179752671357977,"right_arm_low, forward",forward,right_arm,low,12
196,songs_none_3_2.png,songs,984.3194219102706,1024.999488572235,6,0.047306487785130254,"forward, right_leg_low",forward,right_leg,low,12
197,songs_none_3_2.png,songs,944.410923391648,1023.4333204006772,6,0.11267437244912402,"forward, left_arm_low",forward,left_arm,low,12
198,songs_none_3_2.png,songs,962.0591051777652,1001.2766471501128,6,0.04481310398806474,"backward, left_leg_low",backward,left_leg,low,12
199,songs_none_3_2.png,songs,935.1578636427763,988.2521162528217,6,0.06847080064525503,"right_support_low, forward",forward,right_support,low,12
200,songs_none_3_2.png,songs,875.0446441168173,943.8236103273136,6,0.09521086939802814,"right_arm_high, right",right,right_arm,high,12
201,songs_none_3_2.png,songs,874.7970513544017,941.5492116958239,6,0.0917554713800492,"left, left_arm_high",left,left_arm,high,12
202,songs_none_3_2.png,songs,908.3602655897294,937.6971289503388,6,0.02796803865041417,"forward, left_support_low",forward,left_support,low,12
203,songs_none_3_2.png,songs,896.4585390801353,931.3518446670427,6,0.03744093378493201,"place, left_body_high",place,left_body,high,12
204,songs_none_3_2.png,songs,871.8259382054176,923.9528516506772,6,0.06682163340940069,"right, right_hand_high",right,right_hand,high,12
205,songs_none_3_2.png,songs,872.7472136004515,923.8607241111737,6,0.06509393440041074,"right_hand_high, left",left,right_hand,high,12
206,songs_none_3_2.png,songs,882.9964023702032,910.2719120344244,6,0.02445374180258274,"forward, right_leg_low",forward,right_leg,low,12
207,songs_none_3_2.png,songs,869.9315656743793,906.2586060948082,6,0.039885235223787174,"backward, left_leg_middle",backward,left_leg,middle,12
208,songs_none_3_2.png,songs,862.2734639531602,886.030853202596,6,0.01845587762932853,"forward, right_support_low",forward,right_support,low,12
209,songs_none_3_2.png,songs,832.0498730248307,871.4516700761851,6,0.04512723108060837,"backward_diagonal, left_arm_low",backward_diagonal,left_arm,low,12
210,songs_none_3_2.png,songs,831.4222541619638,870.1791584367946,6,0.04402778625670606,"right, right_arm_middle",right,right_arm,middle,12
