,image,ballet,ymin,ymax,staff_num,step_length,label,direction_movement,body_movement,height_movement,measure_num
107,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,343.9197587471783,371.4907766647855,2,0.04764677690820419,"left_support_high, forward",forward,left_support,high,7
108,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,324.34151029909714,365.88545781602716,2,0.11921191734395692,"place, left_hand_high",place,left_hand,high,7
109,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,315.44335496613996,348.1525818284425,2,0.07396313684557801,"place, right_support_high",place,right_support,high,7
110,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,248.77927483069982,331.93060454288934,2,0.33231240774591914,"left_arm_middle, forward_diagonal",forward_diagonal,left_arm,middle,7
111,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,270.5489030756208,303.673338741535,2,0.0760897113859715,"left_support_high, forward",forward,left_support,high,7
112,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,246.08041760722347,276.0792536681716,2,0.06008133081800715,"place, right_support_high",place,right_support,high,7
113,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,161.2105847911964,248.79080840857793,2,0.35499586951012047,"right_arm_middle, right",right,right_arm,middle,7
114,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,161.498924238149,248.32946529345367,2,0.35115622103440886,"left_arm_middle, left",left,left_arm,middle,7
115,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,206.23190603837472,245.44030403498866,2,0.1072499355542415,"left_support_high, forward",forward,left_support,high,7
116,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,164.6475909988713,205.9666337471783,2,0.11806002280124364,"right, right_leg_middle",right,right_leg,middle,7
118,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,78.52059819413094,160.71464094243794,2,0.3274094720000117,"right_leg_low, left",left,right_leg,low,7
119,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,80.45823927765238,148.26991041196388,2,0.2537472927813706,"right, right_leg_middle",right,right_leg,middle,7
120,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,80.31983634311513,127.07696106094808,2,0.1459122421289014,"right_hand_high, left",left,right_hand,high,7
121,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,81.10988642776523,126.60408436794584,2,0.13944391123520372,"right_arm_low, forward",forward,right_arm,low,7
122,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,86.76133958803612,125.65256419300226,2,0.10562546889144096,"left_hand_high, place",place,left_hand,high,7
123,sleepingbeauty_bluebird_1_2.png,sleepingbeauty_bluebird,84.98516859480812,123.62842127539506,2,0.10435543131870594,"left, head_middle",left,head,middle,7
125,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,1027.936618227991,1228.9537951467266,3,0.935985806939475,"left, left_arm_middle",left,left_arm,middle,8
126,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,1188.743545428894,1211.509099887133,3,0.02303463921123666,"forward, right_support_high",forward,right_support,high,8
127,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,1155.0864136568848,1210.9071670428893,3,0.19233342058575478,"head_high, right",right,head,high,8
128,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,1020.7474957674943,1205.5749506207676,3,0.853066922607103,"left, right_arm_middle",left,right_arm,middle,8
129,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,1153.6724393340858,1191.8781391083521,3,0.10211441700840537,"left_support_high, place",place,left_support,high,8
131,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,1120.2765237020315,1148.0108634311512,3,0.048483262077189816,"right_support_high, forward",forward,right_support,high,8
132,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,1093.3996543453723,1128.4991534988712,3,0.08620539219963425,"left_support_high, place",place,left_support,high,8
133,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,1058.9475169300224,1086.4092832957108,3,0.04708722333711392,"right_support_high, forward",forward,right_support,high,8
134,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,1021.883218115124,1060.1854542889391,3,0.10260884739551648,"left_support_high, place",place,left_support,high,8
135,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,939.3332392776524,1023.6549449774266,3,0.33830672134485024,"right, right_arm_middle",right,right_arm,middle,8
136,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,985.3356729683973,1023.3028710496612,3,0.1008928831108391,"right_support_high, forward",forward,right_support,high,8
137,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,943.7739136568848,989.140342832957,3,0.13878951807579318,"left, left_leg_middle",left,left_leg,middle,8
139,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,867.1864771444693,930.8380361173814,3,0.23244045022249443,"left_leg_middle, left",left,left_leg,middle,8
140,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,865.2671063769751,929.8215646162528,3,0.23706482854899244,"left_leg_low, right",right,left_leg,low,8
141,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,862.9048038939052,906.8572587471783,3,0.13154756711165416,"right, left_hand_high",right,left_hand,high,8
142,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,862.1892988148984,906.0792889390519,3,0.13122764156705385,"right, right_hand_middle",right,right_hand,middle,8
143,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,861.0933267494356,905.8407872460497,3,0.13561934677020665,"left_arm_low, forward",forward,left_arm,low,8
144,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,862.0757265801353,901.4852920428892,3,0.10828025477706996,"place, right_arm_high",place,right_arm,high,8
146,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,620.9221218961625,834.4379232505643,3,1.0,"right, right_arm_middle",right,right_arm,middle,8
147,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,787.2089094243793,813.8927059819413,3,0.04310269609981654,"left_support_high, forward",forward,left_support,high,9
148,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,751.6324068848758,811.2010440180586,3,0.2115289532617865,"head_high, left",left,head,high,9
149,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,621.7852708803613,806.8625846501128,3,0.8543466247855037,"left_arm_middle, right",right,left_arm,middle,9
150,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,754.1082816027088,793.2112020316026,3,0.10670971119448559,"right_support_high, place",place,right_support,high,9
152,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,720.9451890519186,746.266118792325,3,0.03612250239944169,"left_support_high, forward",forward,left_support,high,9
153,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,689.661716986456,722.0127680586908,3,0.07212866823721048,"right_support_high, place",place,right_support,high,9
154,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,651.6547686230248,680.3431151241533,3,0.0533693976674514,"forward, left_support_high",forward,left_support,high,9
155,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,639.4003244920992,657.6684184537245,3,0.0,"right_support_high, place",place,right_support,high,9
156,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,559.8884029345372,625.7602990970654,3,0.24381234912602148,"forward, left_arm_middle",forward,left_arm,middle,9
157,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,561.0127680586908,624.7778992663657,3,0.2330221330308583,"right_arm_middle, backward",backward,right_arm,middle,9
158,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,580.3370838036118,621.6830558690745,3,0.11819794665968614,"right_support_high, forward",forward,right_support,high,9
159,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,562.6027793453725,606.5041266930023,3,0.13128580984788998,"place, right_hand_low",place,right_hand,low,9
160,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,558.62207251693,605.7545499435665,3,0.14783468574586292,"place, left_hand_low",place,left_hand,low,9
161,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,562.3756348758465,601.7568072799097,3,0.10813483407497927,"backward, left_leg_low",backward,left_leg,low,9
162,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,482.619533013544,528.4743227990971,3,0.1412907541517613,"place, right_support_low",place,right_support,low,9
163,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,422.9543594808126,485.5383394469526,3,0.22697263182386662,"left_leg_low, right",right,left_leg,low,9
164,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,426.12302483069976,483.6927906320541,3,0.20129133583456912,"left_leg_low, left",left,left_leg,low,9
165,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,420.7453795146728,473.85175648984193,3,0.17843120146584007,"right_arm_low, forward",forward,right_arm,low,9
166,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,425.9526664785553,466.6853484762979,3,0.11505685949451769,"left_arm_low, forward",forward,left_arm,low,9
167,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,339.76269751692996,425.17469667042883,3,0.3438908763051509,"right_arm_middle, forward",forward,right_arm,middle,9
168,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,341.84674802483073,425.13494638826177,3,0.33301340778873234,"backward, left_arm_middle",backward,left_arm,middle,9
169,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,381.7901029909705,424.0332957110609,3,0.12279324084576722,"left_support_high, forward",forward,left_support,high,10
170,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,344.4134805304741,403.033789503386,3,0.20667190181194184,"place, left_hand_low",place,left_hand,low,10
171,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,342.28400112866814,400.81345231376974,3,0.20620655556525053,"place, right_hand_low",place,right_hand,low,10
172,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,339.0869427200903,389.4051213318285,3,0.16415088852049034,"backward, right_leg_middle",backward,right_leg,middle,10
173,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,223.50447940180587,308.0930798532732,3,0.33967367594450787,"forward, left_body_high",forward,left_body,high,10
174,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,186.6105389390519,225.14559819413088,3,0.10380129715266263,"right_support_high, forward",forward,right_support,high,10
175,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,131.57911258465012,176.83764813769753,3,0.13823691940784705,"left_support_high, forward",forward,left_support,high,10
176,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,22.106835496614,136.28100310383746,3,0.4912020475234855,"right_arm_middle, right",right,right_arm,middle,10
177,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,18.26809396162528,129.37013261851015,3,0.47546752755722316,"left, left_arm_low",left,left_arm,low,10
178,sleepingbeauty_bluebird_1_3.png,sleepingbeauty_bluebird,83.49262838600451,125.41781884875844,3,0.12116452898234596,"right_support_high, forward",forward,right_support,high,10
